female.id,delta_80,delta_79,delta_69,delta_68,delta_67,delta_57,delta_58,delta_46,delta_35,delta_56,delta_45,delta_24,delta_47,delta_14,delta_34,delta_23,delta_36,delta_3,delta_1,delta_70,delta_13,delta_81,delta_78,delta_25,delta_12,delta_59,delta_2,delta_17,delta_18,delta_28,delta_75,delta_64,delta_50,delta_39,delta_7,delta_73,mfcc_28,mfcc_54,mfcc_30,delta_51,delta_40,delta_62,delta_29,delta_31,mfcc_33
SAFA_06,-988.5015644,-1297.772968,-975.9220134,-1318.705952,-1493.4351,-1286.950259,-934.0760916,-1268.116603,-1219.963578,-1452.64937,-1422.237182,-1270.827468,-921.8111107,-933.9709082,-1361.662406,-1408.365132,-899.4405486,-982.1848502,-1425.875285,-516.4666443,-1224.355773,-534.6870653,-1446.310384,-921.6051176,-1405.861119,-495.1831507,-1251.776873,186.2196749,230.517833,183.0411744,29.57097954,16.3104852,135.5031407,122.0755795,186.5764898,68.58283,-8.148908029,3.544654265,16.97499096,79.29891932,64.51699413,61.54404794,146.090714,20.4986416,6.117638429
SAFA_06,-1003.708456,-1322.637242,-1033.901507,-1392.37917,-1568.70557,-1369.461862,-983.5794193,-1349.052007,-1289.995055,-1535.181471,-1510.240855,-1324.061273,-972.8701456,-983.7769824,-1443.892548,-1468.587575,-937.7744229,-1029.726053,-1506.715437,-522.4695612,-1279.347378,-522.5631094,-1480.699795,-951.4368136,-1479.097061,-499.0123056,-1311.735137,224.5530668,249.0876461,197.914372,66.15246615,43.63512618,150.6286662,160.3975718,230.4220308,100.9106042,-8.879968777,1.732458161,22.26841746,94.30677937,79.76987614,78.09698849,138.5484466,-10.362168,4.802250322
SAFA_06,-1004.824338,-1306.759617,-983.5202204,-1313.66757,-1470.827179,-1286.953476,-930.6299865,-1258.428624,-1240.59381,-1466.994577,-1433.099517,-1308.111286,-904.4536393,-921.5392238,-1396.130203,-1459.485402,-886.8711337,-987.9880103,-1475.252158,-478.8695284,-1237.629655,-527.9955304,-1452.471379,-916.5800899,-1443.646525,-433.5325249,-1271.614059,214.0244652,223.2841167,173.7457421,27.64470829,15.7156405,136.5334352,140.2050937,185.4847075,97.87127321,-7.097672298,-0.24229972,19.36739451,77.59889765,58.70913478,89.73104742,113.9559447,-58.34580152,0.820745015
SAFA_06,-1001.637963,-1307.968735,-972.6566219,-1317.576005,-1484.234641,-1296.70979,-940.3631461,-1257.378858,-1274.394984,-1460.000285,-1411.894563,-1337.551656,-915.8169288,-973.4500288,-1423.631704,-1483.033382,-919.7731509,-1019.234603,-1467.999422,-486.078687,-1292.28151,-508.7506124,-1455.83419,-979.1387795,-1488.452796,-470.7136526,-1306.809553,188.799608,220.5023951,188.9389552,25.01484208,38.383756,128.16073,144.1665052,187.3609758,84.81084065,-8.561521207,0.101658039,20.93554697,65.81918137,64.11386076,86.62092194,141.247501,-59.45983355,-1.602509756
SAFA_06,-986.5824013,-1277.964777,-987.5356032,-1311.52231,-1462.733105,-1291.566326,-942.9997971,-1270.073233,-1245.269225,-1451.136555,-1431.839393,-1302.463022,-934.1673095,-964.7091896,-1407.481958,-1455.345949,-912.6795595,-997.1302328,-1457.176745,-499.9330604,-1260.665175,-524.7674848,-1424.637373,-938.4301649,-1459.855258,-473.4731346,-1276.224987,227.2191824,243.9737994,193.0509554,60.65003426,41.90879643,123.4872891,144.256974,222.9951746,88.55317199,-6.192949355,-1.254954018,17.16444188,70.87546258,62.48195797,74.0750508,142.6527821,-4.815299349,4.853891897
SAFA_06,-975.8475625,-1290.102461,-986.7275271,-1319.733493,-1474.712341,-1255.580304,-934.956321,-1265.773227,-1221.364493,-1397.71452,-1407.916585,-1268.474346,-937.2811566,-923.5311811,-1364.607923,-1405.836398,-894.2312421,-982.3623949,-1422.845506,-495.6038363,-1204.114412,-484.8744994,-1428.197164,-903.366145,-1404.962058,-451.530791,-1247.314595,213.7098844,240.9810251,189.815789,58.4733167,43.19971456,158.4137576,150.6400974,201.161727,92.43080688,-8.503488826,2.636772498,14.68269345,90.28249309,68.77152121,81.32722184,122.8624669,-23.5682098,3.575010945
SAFA_06,-1002.22684,-1296.437262,-989.7935612,-1332.858947,-1504.135181,-1338.069834,-991.5413393,-1367.777126,-1197.063749,-1490.265148,-1504.987488,-1269.225215,-1036.548426,-955.3227732,-1363.626755,-1427.246695,-905.2541904,-1087.525304,-1526.770272,-499.8239872,-1256.614791,-536.8678839,-1456.854709,-926.4580637,-1461.521805,-516.0552209,-1370.460709,188.0301206,207.3107283,154.2051248,39.11081402,59.22641768,110.9356574,102.1819461,161.2528214,83.92829493,-3.020881676,5.094479135,17.62091384,76.73415751,20.35330004,74.77257999,81.00700482,-80.00666444,-2.673401769
SAFA_06,-986.1934132,-1270.654949,-976.8913768,-1316.901098,-1474.004735,-1316.599777,-967.3155922,-1257.042625,-1237.480378,-1478.944812,-1420.046553,-1325.001782,-934.2345561,-981.2082405,-1395.144055,-1481.982289,-930.9746394,-1031.26461,-1504.632776,-483.2563782,-1287.38063,-508.6802666,-1426.2877,-964.9296702,-1491.333842,-473.29617,-1327.536702,191.7135424,228.5262132,177.4055798,39.7407944,10.95167878,111.7844374,114.577278,201.2546393,84.47738838,-5.4021592,-1.210325559,18.68049535,46.4466487,40.4597496,70.93724163,126.685392,-21.75856823,2.320080827
SAFA_06,-996.7663391,-1309.199697,-946.8437717,-1285.061222,-1444.868732,-1261.823017,-930.7312884,-1240.457334,-1184.606601,-1417.091176,-1394.183154,-1254.702847,-918.3532422,-920.6147362,-1337.754344,-1405.334955,-881.5785642,-999.9935305,-1416.124995,-462.6568457,-1215.791813,-520.4253838,-1459.261674,-926.8317617,-1408.283531,-458.7507656,-1266.901208,174.3567217,234.6524738,187.2322017,34.33974623,21.19570101,150.3859989,139.0008909,185.1639155,82.1215168,-5.38610548,0.819097453,19.6451654,85.88958012,62.53061909,69.27752512,135.4138038,-34.87964913,1.602888599
SAFA_08,-1041.666285,-1374.215686,-1080.984532,-1464.212036,-1639.561268,-1425.744528,-1092.626196,-1442.645364,-1388.094931,-1569.115903,-1606.171331,-1401.876379,-1065.819686,-1032.471553,-1567.817142,-1585.597528,-969.6938697,-1074.582436,-1589.638384,-585.9516977,-1443.879606,-540.7091749,-1517.394275,-984.4885988,-1631.910644,-570.4095829,-1376.819842,277.0083471,212.9828947,251.3649844,60.62547329,83.14145229,200.1110493,228.0838849,223.9461941,74.59197491,-3.835166873,1.622544846,7.604819603,154.4038391,105.0526951,102.2834404,149.6662638,4.310519873,-1.332375212
SAFA_08,-1090.314268,-1403.298402,-1101.992794,-1470.967787,-1634.313195,-1432.924614,-1081.751566,-1529.43553,-1438.492322,-1600.959626,-1706.475199,-1438.652861,-1100.615617,-1041.034295,-1642.724066,-1641.427548,-993.7312448,-1118.356384,-1611.690184,-596.9504278,-1499.488479,-557.060718,-1585.602458,-1018.307376,-1693.868384,-572.6730138,-1433.578316,303.2333301,230.2821803,223.6733558,46.36163247,47.92885798,210.188182,245.2799347,247.940862,56.81122322,-0.288176778,8.246398898,12.07678935,133.3434897,115.5935241,88.34418406,139.051699,-65.41919488,-3.230871376
SAFA_08,-926.7647238,-1172.759882,-1009.952232,-1303.752565,-1415.10795,-1320.318967,-991.7788109,-1307.298933,-1320.122145,-1442.899756,-1418.084868,-1316.011666,-1001.105135,-940.1842912,-1469.987353,-1470.806047,-933.4637103,-1023.847206,-1436.997363,-544.1236145,-1297.667401,-505.7015265,-1298.135932,-916.5177087,-1437.690362,-562.6835971,-1301.056995,209.8146697,173.4551882,212.0908138,55.20569174,54.39646689,91.44101502,199.3229663,175.9922873,33.20403731,-5.486174461,-0.575144367,9.571328972,75.8097676,107.6696924,31.01981903,107.2122672,-49.11155504,-3.076478245
SAFA_08,-967.4918444,-1282.195693,-991.5953002,-1305.456494,-1429.173175,-1257.530356,-980.639092,-1307.970608,-1299.547426,-1375.204368,-1433.919678,-1292.945525,-969.8517004,-951.0962151,-1451.507586,-1439.148534,-920.5519666,-983.8391907,-1402.354779,-539.6989097,-1308.345368,-516.8105515,-1401.570524,-923.6473688,-1452.271091,-532.8684344,-1253.39782,209.8467575,174.615329,188.9788093,81.79847832,42.73972197,147.24919,174.6386926,181.7068407,67.26530734,-5.702474959,3.558956484,14.17597565,113.8604388,78.94324214,65.72409652,117.2998223,-36.43624436,0.157099542
SAFA_08,-964.321681,-1281.995785,-994.1112769,-1326.706249,-1454.922952,-1268.468636,-985.9898137,-1305.498485,-1355.48488,-1371.889418,-1439.974066,-1317.168997,-954.9745737,-965.6063607,-1531.748618,-1472.041112,-946.938388,-1061.239034,-1448.190328,-546.4870555,-1299.266612,-525.6408891,-1399.348161,-936.7065048,-1441.376252,-532.5962557,-1327.202682,198.9841296,193.0374198,208.2371121,66.94322301,75.79443845,138.8547555,242.0503475,183.9226016,43.56413423,-4.830070126,6.04134352,12.47907035,91.52845267,107.7562077,58.35685158,137.5275225,15.41032841,2.667810614
SAFA_08,-963.4262798,-1265.63472,-1009.39998,-1337.013007,-1482.464721,-1300.462047,-1011.449354,-1290.921779,-1259.928459,-1428.460367,-1448.377217,-1277.685767,-936.398884,-959.1907243,-1426.96424,-1443.803149,-908.2078539,-1031.373327,-1437.428978,-557.0490279,-1283.132665,-511.8214646,-1377.594964,-909.3101621,-1436.570453,-541.3385318,-1300.356201,203.1255764,199.7997955,197.9357139,24.11010179,48.13379859,168.864199,188.9193308,204.3001294,45.00027389,-1.573429194,4.158583461,11.39634404,127.4910073,130.2276195,91.61576944,130.0458981,-27.39383639,-0.206106262
SAFA_08,-986.7226452,-1294.485959,-975.4236825,-1311.256783,-1448.358131,-1291.16487,-970.1677565,-1302.363994,-1321.236285,-1409.822301,-1436.444757,-1301.434929,-959.1831615,-967.7457808,-1482.331077,-1450.336364,-911.8200713,-1011.452241,-1408.870317,-548.2480499,-1325.134109,-528.7927752,-1410.784501,-917.6272502,-1460.510353,-519.3241721,-1252.822414,198.1732443,198.1765917,176.6394355,65.6635499,92.75390984,141.9930657,172.6140414,198.0027115,35.86590283,-5.289103928,7.090373938,12.47396858,98.76608405,52.79720698,73.60904861,105.0829645,-18.31056926,1.134722387
SAFA_08,-975.1191814,-1287.147187,-1008.322732,-1322.505358,-1445.211803,-1311.147672,-1018.983413,-1365.251078,-1334.064104,-1427.408051,-1516.72984,-1349.727712,-981.0655659,-1015.007791,-1486.206539,-1495.61462,-956.2218249,-1070.825434,-1467.787641,-530.1823132,-1347.096565,-527.2085081,-1421.281503,-990.1631753,-1480.663543,-527.1172274,-1334.47312,225.9603972,224.3775558,182.269457,91.66477719,72.05664062,189.0088995,175.7120925,206.953571,85.46111403,-6.88391542,5.793484663,17.34050783,105.9906057,79.01542366,101.9718478,131.6145723,10.46427406,3.131981449
SAFA_08,-945.8436818,-1253.700282,-974.7292223,-1289.892113,-1404.278568,-1289.211899,-995.9418471,-1335.791988,-1313.498744,-1396.05333,-1489.52004,-1304.191165,-941.6760235,-984.8180027,-1471.579209,-1454.680738,-909.3767931,-1050.829581,-1425.175283,-538.2460774,-1307.280846,-516.421864,-1377.406154,-921.498628,-1431.806233,-527.952559,-1293.938448,170.1490337,180.1258328,164.8474251,79.4532864,71.17713289,169.9811514,188.1882805,188.5226995,43.56957888,-4.479608088,9.571311429,9.821567832,57.7285317,78.56634319,69.20849991,83.45410757,-15.39434274,-0.61840347
SAFA_08,-976.8000391,-1300.535422,-953.005719,-1256.625688,-1383.118554,-1251.463619,-965.7278793,-1306.975084,-1293.794913,-1376.437225,-1470.977601,-1286.697357,-926.9340394,-964.0617783,-1458.548602,-1437.332421,-919.7711466,-1045.397912,-1427.881468,-517.6317973,-1265.298444,-536.3615549,-1427.330143,-933.440788,-1403.586518,-513.6985844,-1290.341405,145.0956666,136.2052774,161.5445329,59.74152753,58.98953107,159.7725878,154.3981028,157.6316979,39.55480996,-3.397018997,6.85685331,9.573715939,66.43842051,51.60763153,61.01007255,96.71066779,-0.162067039,2.968352676
SAFA_08,-977.9003257,-1304.706632,-963.6455809,-1287.475936,-1408.725428,-1346.844634,-995.280681,-1304.801404,-1323.311912,-1489.76097,-1462.291841,-1294.217358,-905.0344364,-984.6109691,-1476.095362,-1427.170182,-929.2830661,-1010.161,-1392.875627,-530.6392672,-1343.771548,-537.7404694,-1422.524012,-921.1156931,-1469.731917,-552.3670146,-1255.704736,213.2831607,198.8919366,182.3046657,70.32119361,54.47580245,186.0498952,213.6668142,177.979715,52.19912135,-8.520552669,6.860979703,8.343886301,70.38445892,102.9793338,60.88437171,111.6126178,16.8378133,0.783010981
SAFA_08,-1024.841294,-1367.274543,-990.7458357,-1338.894955,-1475.206686,-1361.565058,-1028.381206,-1374.366341,-1331.763136,-1488.624925,-1535.479696,-1369.314126,-953.5100669,-1013.373369,-1477.167871,-1536.472601,-934.1035845,-1064.311608,-1500.13961,-547.3943911,-1361.55177,-565.2536659,-1521.656871,-950.7875629,-1504.214576,-542.4859253,-1364.527718,229.6551869,211.2210938,231.0697179,45.10195723,73.32855294,220.5909249,208.2366529,208.216372,41.26145194,-5.487506276,9.198492481,6.90042503,104.1791372,122.5626501,89.93283424,122.159267,-15.51345707,0.239423406
SAFA_08,-1006.352477,-1331.125786,-1053.893325,-1398.902942,-1531.354729,-1450.408772,-1105.377457,-1497.269519,-1441.821735,-1576.980437,-1663.2687,-1402.282244,-1071.761072,-1028.956174,-1613.977836,-1584.387918,-970.4810561,-1066.495984,-1533.37801,-568.537901,-1416.880303,-537.3425693,-1460.353127,-979.7958838,-1588.682338,-577.0019023,-1344.142738,268.3770184,252.3480856,268.0553123,75.22315756,100.9404285,236.1797118,274.8333738,250.1996413,61.89804153,-4.663069728,12.66566117,15.84050231,150.7882776,121.312399,109.4362457,181.3680973,-14.780177,0.262481712
SAFA_08,-1025.849986,-1362.088074,-1054.790773,-1380.708061,-1519.392308,-1356.190674,-1056.856394,-1369.188363,-1411.90585,-1480.752179,-1504.419226,-1388.410486,-998.0055862,-1043.86536,-1560.108157,-1547.330535,-998.1071368,-1134.954145,-1532.533403,-572.0462429,-1384.767989,-533.8139868,-1507.67314,-996.1286198,-1529.775976,-544.2915189,-1401.545129,249.1632856,232.1477312,220.4390132,35.2476611,55.83881885,177.5877837,235.6657466,229.0477825,57.21187469,-6.351211476,7.349168216,16.52948742,111.0210873,134.9828069,88.10213546,125.7974726,-41.77934366,-1.306589301
SAFA_08,-968.2635982,-1260.476213,-1029.770005,-1368.181248,-1496.859023,-1329.304029,-1011.983029,-1352.725162,-1336.142681,-1441.776001,-1494.813089,-1332.7312,-978.4362131,-1004.681202,-1495.564631,-1491.204983,-937.0885416,-1047.574581,-1461.468622,-571.3092054,-1353.487322,-507.9095225,-1370.237222,-941.4693568,-1492.962818,-542.3791895,-1307.398478,230.3229807,224.6276681,230.7975817,67.85622696,77.94292292,176.7308859,202.7900777,220.8759118,46.36619714,-5.834705041,7.097765095,16.32307194,96.6961471,101.3542286,77.126859,154.7465974,8.401446094,2.84083589
SAFA_08,-946.8573087,-1258.832755,-934.3212551,-1244.327402,-1376.233315,-1235.359637,-953.1993249,-1272.527085,-1278.3273,-1358.168106,-1434.144003,-1268.321282,-902.1076453,-963.1177202,-1446.591746,-1410.191914,-892.4062958,-1013.644408,-1395.030987,-493.2958952,-1273.845152,-502.4382448,-1388.049671,-905.4820131,-1414.597477,-487.5935078,-1259.403418,179.5979086,153.4478156,192.3502209,-0.76194927,-20.22407227,152.2632927,191.9569005,153.3658939,27.41846779,-4.620856661,5.238167034,16.29337787,35.15917522,66.55613913,38.85906423,105.1523641,-32.85716636,-1.736248433
SAFA_08,-963.6052054,-1275.302117,-961.2148993,-1248.908609,-1370.897322,-1256.795106,-960.1445155,-1318.459033,-1293.423965,-1376.06918,-1487.180264,-1310.36873,-942.8636676,-980.7785271,-1475.87569,-1481.952974,-894.7257794,-1014.234733,-1427.165885,-503.8087796,-1322.135858,-509.9943963,-1408.808676,-931.6347838,-1457.826436,-498.3492911,-1286.130948,195.4524717,195.3282344,209.3839385,48.32416127,69.18559245,176.0553748,186.1873777,212.8991044,68.7528948,-1.278890614,4.438989282,17.36817343,106.2958944,71.1095062,84.36480656,143.5566877,31.21473935,5.717053631
SAFB100_02,-931.1216665,-1236.48875,-957.650634,-1284.428386,-1444.978207,-1275.384779,-948.4621454,-1283.936691,-1273.200815,-1434.296468,-1443.433742,-1316.739424,-959.986199,-935.9236125,-1470.287353,-1495.487833,-934.2520975,-935.1652898,-1437.56741,-463.6453805,-1265.043888,-440.4885088,-1411.737189,-963.8783127,-1464.362276,-467.001073,-1262.499007,212.1461976,240.501797,228.3310414,58.67174035,68.33466576,143.0448436,177.6791822,212.3961762,113.2277857,-2.607413662,7.561899941,17.68502314,110.7457023,76.90199239,112.7373008,193.8653738,44.37121296,5.48229432
SAFB100_02,-954.3282591,-1283.878975,-984.8268403,-1311.825584,-1468.055869,-1307.115515,-957.704904,-1297.443189,-1281.929813,-1477.161964,-1505.854469,-1278.404623,-950.0889425,-929.1705472,-1532.641494,-1458.606876,-922.4187877,-953.6371456,-1378.16822,-483.8870867,-1240.117728,-460.1875719,-1439.459375,-963.5305742,-1432.232948,-483.7229902,-1238.946209,206.419217,227.193076,226.6547287,75.30779753,55.58410762,187.4244132,209.725362,196.9336968,124.6204702,-0.747007744,6.689700885,10.96307335,82.48599398,75.1522724,120.6631485,198.801792,18.20990223,1.745876536
SAFB100_02,-936.8399072,-1233.957842,-955.021994,-1264.837237,-1419.641206,-1309.235124,-944.2818486,-1294.961539,-1276.784992,-1475.157786,-1476.142669,-1296.063613,-946.7560022,-963.2163081,-1465.254651,-1489.08073,-945.9046963,-936.9540956,-1427.725161,-467.4235394,-1276.952774,-458.9857169,-1403.222308,-942.7205947,-1446.862777,-472.2510183,-1254.848928,224.0283699,220.2473617,214.9077363,24.01154894,44.2889774,190.4952291,155.2833515,218.9356816,107.9312674,0.842918319,11.93829975,11.43490057,108.8722681,62.0932487,126.0114828,144.7845716,-29.50703985,-1.503583158
SAFB100_02,-930.5076745,-1256.774685,-948.7272269,-1278.888791,-1449.284642,-1262.412459,-908.9527716,-1322.961544,-1312.147443,-1446.4851,-1517.075103,-1308.396128,-956.3371111,-947.6738758,-1522.9201,-1521.741914,-951.0726153,-951.0062965,-1439.020938,-463.3698599,-1269.392047,-442.5344684,-1421.050356,-933.603217,-1453.995576,-461.3097838,-1267.7887,222.465927,228.7930721,242.8340219,61.88692195,30.9501322,194.2221153,195.2001091,235.6419199,134.2120847,4.191694217,13.71938577,9.355730598,119.7471841,95.66960379,104.9276682,163.8709751,-15.78348184,-1.154993368
SAFB100_02,-911.2644702,-1196.53021,-910.8188903,-1221.278403,-1390.443468,-1294.360416,-986.8940762,-1264.264534,-1278.321073,-1457.679259,-1431.378185,-1254.910242,-920.9758666,-950.8247461,-1458.821677,-1472.643396,-937.7791417,-947.689742,-1444.388631,-464.0122667,-1287.213525,-448.3575673,-1368.157123,-899.9663406,-1462.642265,-507.4809643,-1266.619008,229.6577056,218.831209,183.7289455,-15.50002867,20.39445527,159.9861906,162.5960631,234.7896296,73.97558238,8.429304636,9.472581688,-2.501433353,102.4308055,98.15160392,70.20066974,81.78483593,-48.65812884,-6.076708938
SAFB100_02,-925.6718032,-1213.611795,-967.0380136,-1266.431504,-1428.34479,-1287.257203,-951.4830841,-1272.838908,-1260.537529,-1454.360426,-1441.058074,-1282.969529,-940.3127683,-943.7497235,-1478.446792,-1477.894852,-917.5443185,-956.1845691,-1401.660097,-478.1910982,-1269.422464,-468.8568503,-1374.756916,-940.2764741,-1453.426104,-494.3604593,-1247.811479,219.3591766,254.5634379,227.8595638,28.74612564,100.8438034,142.1144828,187.8272078,219.7580926,126.266061,2.032903146,9.500867914,9.025192667,107.499207,113.1720369,124.6993177,224.5783525,50.55770585,6.061529153
SAFB100_02,-879.1708773,-1137.099045,-951.1564359,-1257.271296,-1419.525317,-1268.242396,-947.2929964,-1266.539677,-1247.1112,-1421.552788,-1419.234386,-1272.159889,-941.0098243,-962.8526862,-1441.378084,-1476.73274,-935.1159364,-968.7474289,-1408.552047,-479.2516913,-1266.928253,-460.9837725,-1300.443207,-925.4355646,-1446.434599,-477.0476118,-1257.386722,222.0915796,238.2623734,213.4637439,5.056065409,35.01769703,147.1233058,146.7414981,221.5913196,101.9086812,4.350549428,5.480760677,8.211717483,98.23058016,70.80009052,107.4218675,134.4709124,-30.17298155,-2.276626704
SAFB100_03,-811.9205927,-1094.682062,-817.2508043,-1109.866683,-1295.250499,-1108.832296,-806.4374842,-1128.025421,-1159.001028,-1287.924332,-1297.220994,-1204.019712,-811.2015746,-893.4614945,-1334.855506,-1344.566292,-844.9094211,-872.0340117,-1287.331957,-442.6158859,-1153.923723,-436.3407994,-1244.55748,-878.1508418,-1295.56528,-427.1176519,-1147.728097,195.5836099,248.2725899,204.945017,-29.13681289,-30.96247849,125.9074876,156.8133872,223.5658036,20.07822982,-7.409123915,5.697606452,11.76531661,47.98635753,100.9302582,33.48958176,216.3254621,102.9506085,8.783077449
SAFB100_03,-795.153394,-1082.340268,-819.6897435,-1107.425632,-1301.570833,-1123.526369,-831.7553326,-1133.548126,-1157.84815,-1310.587684,-1302.593289,-1232.909153,-831.7802927,-894.5542416,-1322.133869,-1392.894235,-831.423981,-878.6951103,-1279.975726,-415.4481382,-1177.328139,-428.1640265,-1223.43137,-894.0780823,-1304.28602,-450.4720619,-1153.610583,194.2091363,219.8102144,191.3038595,-12.66574442,-14.35248515,107.050401,139.8526737,231.0974648,27.24867626,-4.55937775,2.126159156,-0.314844735,23.02803424,34.10086984,26.01788427,157.1458678,59.29520034,1.533404504
