female.id,filehandles,call.id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_50,delta_51,delta_52,delta_53,delta_54,delta_55,delta_56,delta_57,delta_58,delta_59,delta_60,delta_61,delta_62,delta_63,delta_64,delta_65,delta_66,delta_67,delta_68,delta_69,delta_70,delta_71,delta_72,delta_73,delta_74,delta_75,delta_76,delta_77,delta_78,delta_79,delta_80,delta_81,delta_82,delta_83,delta_84,delta_85,delta_86,delta_87,delta_88,dur
SAFBN_01,SAFBN_01_004.07,SAFBN_01_004,-4.704617529,-10.6788793,-33.94755767,-13.29134387,8.724323825,-8.305703143,3.639160204,23.05786921,9.859876123,-1.782082799,6.279004102,-3.963573189,-9.809643165,-36.95342265,-13.38641167,8.972692973,-9.64697501,6.234536671,20.81125734,7.543521022,1.734940278,6.103387443,-6.736474038,-20.23504753,-32.18173023,0.469880266,0.693031125,-7.924353731,24.62859077,14.46269934,-9.131165294,12.23664286,-5.306692039,-7.306752623,-25.61746215,-23.63576181,7.956083962,-9.960437099,2.103325001,18.61923109,-2.227897946,1.540742969,10.41741141,-12.34041584,-7.103837886,-29.52795572,-18.96094468,5.786992801,-11.71747812,7.686208922,12.43700558,-2.429191813,4.181100492,4.438576677,-9.74356561,-7.398314901,-31.41763602,-11.89821463,2.509372504,-15.21603491,12.38939182,4.380181662,0.274061601,11.75475594,-3.701991772,-5.877758733,-3.847210097,-26.95322215,-5.856655076,3.069958451,-15.25141681,11.9956891,-2.293186912,-2.277196865,10.51591377,-3.323735582,-3.648678007,-3.454898134,-28.15754661,-4.685299268,5.4627604,-17.00537172,10.83152613,3.130303908,-3.794635666,7.035822009,-0.410737709,-2.608396624,-1530.177844,-1364.83987,-998.7540293,-413.9698012,239.6272966,234.6227499,229.0687073,90.21338932,14.41257862,29.11975842,-38.87787689,-1508.38903,-1349.796165,-975.9898695,-408.0708205,228.0064337,245.3263465,245.1911847,93.42409478,16.43524973,31.75212876,-43.16002659,-1538.44834,-1366.352254,-910.3168779,-373.770498,199.7408836,250.9596542,145.5391008,-34.5432216,-78.24252968,-115.0495112,-188.9436938,-1579.372734,-1363.344079,-934.3040996,-458.2208423,184.2159018,227.8807129,71.23650338,-88.77625075,-102.125122,-184.7600988,-204.6962863,-1581.802127,-1341.049733,-940.4960262,-463.3597801,191.1311619,213.0143796,54.5060244,-70.95166571,-81.88704747,-164.8142254,-152.6968807,-1582.461474,-1322.09194,-958.7575,-468.8365831,214.1241881,196.9470835,47.27398222,-30.34188933,-41.94028113,-133.7785787,-96.92801888,-1474.581887,-1239.348629,-934.8546071,-489.5914823,147.5332383,145.8995721,26.91260137,-9.896078113,-4.27966703,-83.55149578,-38.19053378,-1455.60444,-1227.793671,-904.9750087,-476.3420993,136.0515855,147.7714829,24.14334191,-7.672712388,9.174629007,-78.24753317,-40.88218118,12.51104308
SAFBN_01,SAFBN_01_004.08,SAFBN_01_004,-3.810000539,-0.830643659,-28.35950985,-27.68886243,11.22506509,-4.060372676,7.29565206,10.32144662,6.779656076,4.277771589,8.978068494,-3.894497977,-3.468608906,-30.83446209,-19.16011813,12.88280843,-4.655550419,6.789336339,10.53071094,5.914298696,4.775586283,7.548608476,-7.000956851,-16.08574683,-25.25989848,-1.26070549,2.758984502,-7.702681329,26.22929582,8.958357124,-9.594270673,9.915803213,-4.451189164,-7.486517,-22.99126942,-17.17575316,7.545687132,-8.588265784,4.166275344,16.5708893,-5.331446966,3.224179078,5.666861528,-11.8931568,-7.868429983,-25.05329815,-11.87025985,5.621182477,-8.500923304,9.338554674,9.848531604,-5.746416202,1.919316386,0.161445174,-7.278179248,-8.39055974,-29.21645547,-2.001038655,-0.821806521,-7.497518647,19.38284159,-6.699839383,5.134512948,8.456158302,-10.08007717,4.852130635,-7.082230948,-30.94690109,0.564835582,2.673204689,-12.46003248,17.73685409,-3.141508749,1.051360435,10.20588191,-6.606716269,4.413595706,-2.706690615,-21.08505215,-0.787837346,12.00201346,-9.469403449,12.2458227,4.269724024,-2.838468994,5.963066293,1.567329848,-1.286308993,-1413.280874,-1248.301925,-902.082016,-419.2980924,170.7537109,197.9423638,250.7412167,156.0870264,27.44849498,56.71267014,11.79665309,-1387.423593,-1229.937222,-890.3820596,-411.0170414,170.9853108,196.5112492,226.5886374,108.8195423,11.03909649,46.76455683,0.132422897,-1442.275203,-1287.945257,-851.8923729,-372.8601917,161.2954693,194.9115201,108.7188915,-34.9790531,-79.48974204,-100.7114973,-167.0314081,-1475.463957,-1269.462219,-877.3677831,-448.8130637,159.9361248,175.2372074,29.62107604,-98.01558665,-107.3276442,-177.8706225,-181.336004,-1446.804503,-1223.691502,-869.7900933,-450.0299537,144.2265864,137.8419595,7.744618982,-74.21264895,-73.30478587,-130.10809,-98.93674824,-1447.116421,-1183.513436,-905.4797775,-435.2646307,181.2468241,120.6274223,17.29689047,15.97485664,13.69581419,-27.63572605,53.0848856,-1443.789433,-1188.375724,-896.997151,-448.4904242,172.7981967,132.3587135,16.20161274,22.24269856,34.9768698,-29.69553585,39.7428632,-1322.338747,-1121.527841,-835.0865085,-451.5670271,99.77770908,94.92040147,-17.51728963,-48.26764988,-14.57028445,-74.94168111,-34.92004147,13.19306122
SAFBN_01,SAFBN_01_004.09,SAFBN_01_004,-1.530562246,-8.333501836,-30.27608949,-16.77899703,9.874974657,-3.124756791,0.32292106,19.43069575,8.898382938,-0.084881744,1.66431091,-1.678889797,-7.488436357,-34.07356656,-16.51305208,11.59920639,-1.009961704,0.562608125,16.36320047,7.804244037,1.85366127,2.412296111,-4.629689769,-18.68221778,-30.53635016,4.316463385,0.862488383,0.870464895,22.50372335,4.554722483,-6.943866531,8.044875926,-10.09476942,-4.938546128,-23.43946317,-20.77690586,8.205207178,-9.64020173,10.00786544,13.4801949,-7.269645961,2.481372375,5.041802799,-14.04126902,-4.618315094,-26.00928883,-16.3282321,8.263814254,-9.616154632,12.67615804,8.55601312,-8.910651264,5.890312312,0.568310622,-13.49079595,-3.995524945,-26.31235302,-10.91125391,9.352707504,-11.30966892,17.41854509,4.963340747,-4.793938052,8.875590495,1.475375897,-10.97789933,-3.208177371,-27.96300142,-8.093939978,7.05430692,-14.99887748,16.8200174,1.980484097,-2.592157251,10.90923163,0.930967376,-8.293506797,-5.356175382,-24.71273673,2.25063546,2.769549781,-9.765262762,12.5217919,-0.755765178,0.868302253,6.26887501,-4.009596817,-0.422862222,-1392.626314,-1226.790811,-912.7494861,-391.3096292,199.8606348,213.3852296,198.4462166,63.79645251,-35.30824968,-19.58640135,-60.65254652,-1392.456182,-1216.973462,-902.822673,-394.6642947,194.2628856,217.7177292,210.8268282,61.1095438,-37.29103089,-14.05566143,-44.67922215,-1430.770382,-1241.877736,-830.5810398,-376.8425899,163.0882623,199.8035789,81.02310832,-105.6154725,-138.4315663,-174.1063023,-198.783898,-1459.113252,-1230.474402,-859.9366194,-447.8609162,148.5059854,175.870589,24.41797105,-123.1200545,-132.4831516,-208.8268171,-182.5290795,-1434.599487,-1199.360622,-857.05244,-456.9408724,147.5112565,156.7892677,-2.310641717,-125.5237604,-128.6140835,-199.3496408,-154.7489934,-1442.397835,-1191.83932,-870.8119241,-456.0687425,155.8547336,158.4911674,-5.740540813,-108.3012072,-109.4754211,-193.6309102,-134.477099,-1451.692969,-1200.33226,-888.2787522,-459.6253438,162.4967271,170.2718233,13.23575766,-64.12449533,-65.54394702,-161.881507,-105.8299632,-1380.513225,-1162.657132,-877.4781233,-452.0921442,126.9827594,100.0742808,-10.61664463,-10.78058364,-5.676453366,-60.0539738,-12.33862147,13.25206349
SAFBN_01,SAFBN_01_004.10,SAFBN_01_004,1.543406391,-9.390755376,-34.98849045,-24.34493628,12.23690524,-5.129763059,-1.77721871,18.12127528,10.24835093,4.109840602,4.852404969,0.735834271,-7.171848985,-34.93425301,-23.990098,12.58797978,-0.791994554,1.125046904,11.44706439,8.533787617,6.458592386,0.658048208,-2.787544163,-24.27912286,-26.95091804,-0.616868954,-1.651131909,-3.878414956,23.51208362,5.805746545,-8.442860609,12.16533685,-9.868651005,-1.96752307,-28.52228662,-18.81005868,5.145934699,-12.34506541,4.175125175,14.31286972,-4.499139528,0.786362901,8.253946919,-10.94216503,-0.898636838,-31.0363145,-16.33384528,5.987761179,-10.40141798,6.522387337,10.38138867,-7.43429724,4.881783668,3.738786197,-11.42423439,-2.971948899,-34.14823218,-9.61128217,0.917743986,-13.77132579,12.82658958,1.292036879,-3.117699422,8.994120871,-5.258531158,-4.642816508,-5.49887031,-32.78900696,-0.858961595,0.942521079,-14.01319212,13.43561706,-0.980519931,0.419737841,10.49430708,-6.200058843,0.558079306,-3.237955656,-28.01728316,-4.764548527,7.704153816,-13.93389691,8.188907844,3.722362906,-2.268541472,4.952908916,0.606053925,-2.737119597,-1501.357861,-1327.142749,-994.5974031,-440.8905686,202.9935869,260.6312073,264.0018421,125.1406412,-0.343684312,27.88385655,-23.33744379,-1500.588642,-1310.791243,-972.3406928,-453.5341279,182.3652568,244.3372793,237.8459506,84.7127047,-49.29206741,-25.05459681,-55.78706632,-1585.001419,-1394.39296,-940.5075597,-431.1230587,165.2977997,239.3104576,102.7763896,-61.52712611,-111.2426635,-156.8777336,-205.4316998,-1619.62956,-1394.475591,-980.9912983,-505.1134425,148.3600324,213.2619856,58.38420317,-65.51256113,-77.49725218,-160.848844,-163.0023833,-1576.376196,-1348.701213,-963.2096316,-510.4592024,147.8928279,196.6859795,29.50123732,-83.78323879,-90.3692935,-161.4892484,-146.9673604,-1599.740924,-1339.445715,-988.7115009,-507.5044631,174.671361,178.367489,30.93164154,-23.3248716,-29.90471963,-104.3693561,-54.97292492,-1569.621824,-1315.472877,-984.2351261,-498.2268554,175.8489233,152.4027042,20.23954301,14.37952238,16.10987422,-56.55389816,-6.544896046,-1448.5399,-1235.697699,-911.0735462,-476.2983342,127.4682603,141.3565899,14.13157838,-22.10992354,1.964657327,-71.70974204,-45.96689494,13.60802721
SAFBN_01,SAFBN_01_004.11,SAFBN_01_004,-2.590804189,-7.516091125,-28.08927099,-19.20486524,10.15211853,-5.00902292,-6.982684867,18.2681718,10.48900431,2.974958906,5.979210548,-2.160920581,-2.527917858,-25.34539458,-27.61374215,8.57875287,-3.941286231,5.43032978,12.31347004,5.941984621,3.786005369,9.381426453,-6.475202817,-17.27461166,-27.28683462,2.193092509,1.959898336,-6.997861287,20.46758395,9.482495399,-8.419957103,10.02763699,-1.393113634,-5.307530306,-23.69870762,-17.64714885,9.86331893,-11.06404895,1.953383364,14.0147346,-5.427696696,-2.621583963,10.01241757,-10.0538526,-6.76074726,-26.99685135,-12.97459773,9.141164699,-11.80517809,7.635486277,11.49435895,-7.134700519,2.741455032,5.864933831,-10.09089106,-7.580016924,-29.54354222,-7.156381133,4.658803696,-14.25736632,10.21018948,7.598817388,-6.470821454,9.0268911,0.100494723,-6.82954601,-5.193162501,-29.2838028,-5.069707673,3.924045391,-19.04964907,12.56672972,3.265466492,-4.912186972,10.95967282,-0.486534641,-5.789749476,-3.677960038,-27.78691847,-7.833046038,9.274831904,-17.07237269,10.80754367,4.200758929,-2.335735556,6.23708265,4.033217317,-4.382750068,-1466.422539,-1300.637539,-999.1659858,-451.1361425,186.0810373,215.5102967,226.7643649,121.657232,26.90364639,53.75090384,8.965362016,-1442.757385,-1275.352062,-932.4177413,-433.2799434,162.1596891,195.8238318,244.0877465,166.3549332,42.55356106,62.71949542,19.48256068,-1493.257212,-1330.782219,-907.8648032,-405.7725453,158.8101874,198.8961185,122.7991632,-19.24040499,-39.77405851,-57.88747675,-117.4366811,-1528.878878,-1327.689265,-934.685666,-487.9445638,120.9706495,174.4179477,40.32433081,-77.15634725,-64.67798267,-136.919286,-145.083624,-1529.701754,-1304.06775,-924.9378929,-486.1227839,145.0274966,169.3431056,16.02921353,-84.07937078,-76.49284959,-154.4059866,-136.8300888,-1560.476204,-1318.400259,-949.6233066,-497.3670428,170.7075772,166.7228979,17.51991747,-42.46125371,-43.69333587,-128.0179184,-97.43254221,-1543.891239,-1294.947887,-951.772162,-500.5683614,163.0392214,167.919865,26.42781978,-17.48780308,-15.71461881,-119.096112,-77.65561081,-1484.663698,-1254.263489,-921.0233929,-478.0554647,141.6140412,167.5429259,31.55197157,-28.07378902,-5.610455866,-101.2255637,-70.13071235,14.43904762
SAFBN_01,SAFBN_01_004.12,SAFBN_01_004,1.032632369,-7.231125452,-29.65113887,-22.49241898,7.20238886,-8.763258427,-3.220491658,19.57838763,13.48596294,-0.044471504,4.677745318,-0.3630613,-2.035544897,-30.27140892,-28.64550381,10.64298755,-1.677222722,2.564909484,11.21656173,11.04788328,6.588942336,2.894066923,-2.531313419,-14.77653506,-30.6315069,-9.01412313,6.88839829,-12.27860363,17.2681375,20.61315122,-4.590558175,3.553117961,3.453113222,-3.149503333,-21.63975907,-23.22664213,5.132336761,-6.962575838,-3.171559287,17.18346248,-2.602146416,-0.853236111,10.52786074,-9.652868509,-0.491848328,-21.93880503,-17.06455807,9.720133183,-9.077246002,1.568493999,14.98479047,-6.343767009,0.910240694,10.32960856,-8.432576321,-1.69592051,-26.69302825,-15.2881183,6.38147523,-13.13357875,6.193790888,10.5942907,-9.370058456,6.024481335,7.165027297,-10.36818945,-3.903257786,-26.39469692,-11.59714625,2.272854928,-13.38162252,5.367870378,7.711052666,-6.577930712,8.272792715,7.489240025,-9.264423266,-3.478059928,-29.68881628,-3.141453148,3.839205034,-18.75587663,9.607805696,-0.473458211,-5.134762089,10.87179762,-0.168726077,-1.492829938,-1477.00381,-1323.736911,-1002.355416,-449.3776418,196.8323165,231.8766539,245.5681734,135.250755,26.39805188,38.84922366,-26.00319746,-1460.557831,-1281.132699,-947.6003261,-446.5647626,178.0410161,230.1018785,252.0688177,127.926825,-21.25111811,-5.526175084,-43.65336281,-1481.853072,-1340.269931,-927.5887482,-378.163173,190.4668881,221.0757462,183.9740457,49.36783772,-11.23607153,-4.79461002,-90.75287306,-1544.940428,-1361.341113,-946.7107415,-481.9668591,138.81422,204.4677693,83.26975875,-57.84955762,-70.74775317,-129.3353064,-166.2774843,-1510.885729,-1320.992507,-934.2356698,-503.010931,108.340528,174.9322867,48.41906551,-67.22914964,-57.58589026,-123.7768173,-137.383714,-1524.772309,-1306.156659,-932.7214859,-506.3266843,134.4276504,191.5948232,44.78264246,-61.32982734,-64.01425833,-147.5242945,-137.1628718,-1529.840924,-1312.011173,-946.8221625,-503.145737,149.8659139,198.5366686,56.34307659,-28.99303566,-47.31186503,-132.3658035,-127.7894766,-1518.153089,-1286.629318,-963.1708606,-516.0166129,142.1661833,160.4545973,39.08348023,22.25319247,38.67757241,-52.54142098,-19.20504944,13.43104308
SAFBN_01,SAFBN_01_004.13,SAFBN_01_004,0.02187006,-5.273552101,-31.05812523,-27.81988149,9.74153028,-6.495194733,-5.458328588,15.00137442,11.84573601,6.310025716,3.508911545,-1.352371987,-6.254418085,-34.26570459,-23.14676898,13.49829172,-4.618226385,4.191826073,14.52044054,5.485697234,6.056215899,3.56887842,-4.312441034,-23.96035578,-31.4134568,4.576215206,-1.246739031,-6.031972163,23.79082392,6.56235918,-9.043514918,10.06553553,-6.913480399,-1.993891233,-27.92427507,-25.7390117,11.63870418,-11.23928968,-1.800617622,14.75338272,-5.014451974,-4.694746621,9.36094577,-8.640575238,-3.333073122,-29.93289941,-20.77492761,9.731420141,-13.18337435,2.530194838,12.89924988,-9.357645014,0.846093171,6.003730652,-12.22856403,-4.737471869,-33.16751444,-16.32185899,8.365493054,-16.12393568,7.750233071,8.004096114,-9.180159925,6.981970535,1.25496842,-10.39748527,-4.029555409,-32.78459461,-8.325263572,1.514691526,-21.2179866,10.71808638,3.349621623,-8.196545113,12.91502359,-1.566875142,-1.588726933,-4.558187394,-25.22536122,-7.991062359,10.64423345,-19.90630578,6.360783778,5.545935147,-2.920596054,5.414762979,4.032383879,-8.101826761,-1508.567066,-1340.491312,-1022.104525,-476.7522239,180.6445234,245.488548,266.3628493,149.5318214,14.32497545,35.59639529,-18.08319121,-1503.477791,-1329.105242,-973.5497749,-439.5471934,185.1204567,234.5246948,242.0607646,99.71710542,-24.86645875,7.059633197,-41.66745209,-1578.079921,-1395.847598,-938.2886849,-423.43102,172.4442234,232.2232418,111.4686462,-63.59832998,-83.21692247,-120.4605905,-175.9636829,-1597.246096,-1398.410528,-980.7780656,-506.1900497,125.4715148,204.9600387,71.43572239,-70.4459769,-42.53753323,-108.7397795,-130.3473798,-1615.682813,-1396.003097,-985.3112741,-524.480198,138.589558,196.5140765,39.17348102,-90.08159083,-75.35128751,-153.2349725,-153.5056218,-1641.698416,-1395.063404,-1001.514381,-531.0576855,166.8764834,196.6381458,31.64734039,-71.88521696,-57.90538782,-147.609724,-123.6696669,-1642.652529,-1383.648522,-1013.547506,-541.6918247,174.0956297,193.7368743,67.05283544,31.4695841,38.3495716,-65.33041308,-28.95929252,-1498.634284,-1285.181038,-940.3745426,-494.00668,129.5966423,155.5710383,21.08215136,-44.35877576,-16.51245944,-122.672779,-109.3021299,14.28975057
SAFBN_01,SAFBN_01_004.15,SAFBN_01_004,-1.21737652,-5.718885954,-22.13750749,-23.74665938,1.252549935,0.798894012,8.849731791,7.520155997,7.136623209,7.84027632,6.731230938,-1.324538965,-5.636411903,-28.00911636,-18.7483817,7.338389419,-0.576879699,11.09533026,8.723747628,4.744691526,8.931845224,2.30076142,-3.289030022,-16.22273095,-29.0775076,-0.136193615,3.7098152,-6.236405358,20.30701423,12.93501571,-8.131430925,5.008969099,-1.548214503,-2.906348534,-22.72747039,-20.95403879,9.332773904,-9.177285015,2.025099552,17.21484014,-4.232691593,-2.483409482,7.929409116,-10.79845965,-2.740078866,-24.96254774,-15.94785914,8.390047195,-11.98708986,5.624566851,14.23901005,-9.093685818,1.596828777,4.874847423,-8.632253843,-2.542863334,-26.24151011,-8.977355904,10.39480275,-11.66998897,11.2413958,10.19634342,-6.261606391,7.551682168,3.045981627,-6.877921215,-3.027062348,-26.5017289,-3.268164554,3.929650435,-14.26867422,14.79253713,0.175561583,-1.782844259,10.71841234,-2.41078282,-2.059261994,-4.021444662,-23.54827917,-7.607036253,9.638310242,-15.66218113,7.19508029,7.034550069,-0.313195771,3.427740006,0.449466024,-4.232552239,-1437.180081,-1250.320986,-899.9617928,-431.6749946,159.6531567,212.1898538,228.7251693,150.7172603,35.79485341,15.39060276,-12.76060851,-1406.626189,-1230.745652,-875.7914007,-409.6108143,163.7377958,215.2356517,208.3934234,81.75049961,-28.89862872,-30.16304456,-65.96617799,-1435.930123,-1278.261792,-870.585071,-375.1050531,160.7724683,190.5046479,121.0415894,-27.3698689,-58.60405033,-69.19616679,-124.2613563,-1470.151759,-1275.938452,-883.310744,-454.0074636,126.2061761,177.3006001,43.5421821,-93.27808864,-88.81987504,-156.7807225,-167.1084725,-1471.849143,-1262.882081,-885.8605476,-477.1875416,122.5624744,163.2422783,31.1664065,-72.16631623,-61.12511256,-134.9472931,-124.0660262,-1452.183169,-1228.931531,-881.8523572,-471.5521865,139.5118849,155.2905953,7.291615483,-73.75018218,-60.03062127,-139.362295,-108.9291126,-1441.847026,-1203.188576,-901.4382425,-471.3447719,146.8888916,141.3427614,19.21310221,-11.19120218,-6.815334176,-87.44217704,-34.97237536,-1419.500095,-1214.818748,-883.2742068,-453.4548045,126.3419315,131.8890287,16.60296961,-38.29260185,-10.33592484,-95.01084222,-76.82908139,14.14854875
SAFBN_01,SAFBN_01_004.16,SAFBN_01_004,-0.159880025,-5.305665757,-21.9112201,-29.2551585,-1.805303779,0.059635634,12.88211339,5.296939146,4.348776164,8.98432095,6.747615578,-1.837101581,-5.786206743,-26.40029357,-23.60964856,5.316824714,0.881112416,16.71710798,7.180167929,-1.795243191,10.52243638,2.418303081,-4.033795339,-16.25868614,-28.30469385,-1.906014966,0.921741111,-1.598292916,23.77411928,8.079021468,-10.97943858,7.045957712,-4.487035071,-2.493838043,-22.35021947,-21.44885276,5.736028824,-7.462390264,2.708124663,17.68411226,-3.554300666,-6.239055709,8.504571504,-9.807069542,-2.421442804,-23.87690326,-18.01613438,7.466575176,-12.10815564,5.144979447,14.22207613,-6.500355975,-3.502019358,7.762921765,-8.288870853,-2.354719185,-26.13045892,-14.09977428,7.775627577,-13.99177702,7.384014892,10.76557407,-7.68087276,0.473441007,2.303432398,-8.204610778,-1.112552611,-25.41201413,-8.810269491,5.848341465,-16.43784271,3.370107038,2.904672205,-3.927909705,6.269134738,4.502009669,-5.256960872,0.116036729,-21.09974807,-6.420696921,9.420626942,-13.52794615,1.50046035,4.144928448,-4.472066345,-1.348136633,4.027456595,-7.351943111,-1472.432653,-1280.925097,-905.3554794,-440.1768867,148.7439006,219.7315481,246.8992445,178.9858878,45.69400345,13.64861863,-17.62498848,-1449.156169,-1259.21452,-872.7092297,-406.9680342,149.7921217,212.0296399,209.7455611,96.18653842,-32.23785588,-42.05783546,-71.15785489,-1470.430738,-1287.689302,-862.3067659,-383.9255822,149.6958982,188.0167923,108.0015082,-44.01546557,-87.85670364,-114.9781412,-149.2909728,-1482.659564,-1283.330778,-886.3291485,-451.4882669,116.6449116,175.6143986,51.0570047,-81.53670558,-89.84779116,-148.6078738,-154.1707025,-1485.876983,-1276.347513,-895.6611439,-472.0930884,109.9621609,168.4980146,45.36503103,-64.05214061,-55.78302798,-129.6321234,-121.0348282,-1479.281139,-1261.712887,-898.7713222,-481.1500287,116.0004832,151.2995615,21.02961685,-67.01275275,-51.57327658,-128.990585,-105.3161002,-1467.621507,-1270.578481,-941.1290398,-504.2763382,114.9307116,164.6843205,48.29017725,-5.250296027,10.94897686,-73.17736881,-69.44484757,-1399.086258,-1227.643168,-913.1931447,-503.4265076,57.23743588,105.6139876,-1.517403468,-49.0013437,-16.34741842,-81.66378854,-78.0141292,13.47077098
SAFBN_01,SAFBN_01_004.18,SAFBN_01_004,1.903088552,-2.63513968,-28.60044571,-25.40383796,2.424823067,-1.406380319,2.502658429,12.72666086,7.119226643,9.851095887,5.577200163,1.199075597,-0.744804055,-29.3858973,-25.01155463,3.544773302,-1.429923228,1.097120235,10.48358372,6.350012926,10.56498908,4.25147335,-1.164086006,-13.8948685,-26.75465612,-5.722574929,3.923464656,-5.403111572,16.61931474,13.72729648,-4.037657906,1.024998504,1.174680001,-0.659524838,-19.64107795,-21.05735836,6.94267499,-7.771924438,0.124911604,15.19005994,-2.886854451,-1.26605789,5.592298081,-7.267547281,-0.746292221,-22.05563416,-19.24820092,6.708870966,-10.48569708,2.027792253,13.12155357,-3.140087835,-0.16481486,4.789594812,-6.992414603,-0.311455217,-23.98544806,-13.40820732,4.662559475,-14.48911864,5.887853815,9.189497244,-4.845324566,3.59447251,4.155496007,-7.941384831,-1.530693889,-24.356868,-8.562035586,1.555787804,-13.98638429,10.38077579,5.10771818,-2.996807684,9.551970314,2.062733504,-5.890056763,-3.097619239,-20.24842086,-4.168562429,4.770527898,-10.56011211,8.340407264,3.927683545,-2.29450007,4.964657428,1.464318276,-3.609435933,-1434.343205,-1256.857719,-931.5302028,-437.0098402,153.1536199,233.4427923,265.9972334,160.5128044,36.83376832,21.31699925,-16.50816385,-1427.469456,-1252.081013,-934.4447447,-449.6500137,138.8365791,220.9895269,258.8030999,148.4149294,26.26110152,17.62588534,-16.58951353,-1409.793671,-1253.701834,-870.0256176,-380.4452268,158.4396124,179.4260556,135.1682277,11.54191326,-34.85333135,-39.91563297,-88.86203107,-1443.746215,-1263.886284,-886.7175952,-459.8735496,113.5136115,163.6103311,61.10808065,-60.84910249,-56.59592993,-111.7055323,-127.8353315,-1445.515484,-1255.262634,-886.3478041,-459.2863662,119.1309787,168.5404071,58.73920116,-52.08805816,-45.38574436,-110.9549852,-117.4500619,-1448.856359,-1242.364704,-893.145759,-473.8470285,119.4647849,168.2346636,45.78010349,-39.83231614,-40.55772427,-124.4375787,-112.9803046,-1445.602664,-1221.915011,-894.4160103,-469.1584759,144.5753333,170.0093352,45.90787812,-17.68622813,-33.36319625,-119.3051803,-91.50769143,-1383.260338,-1183.91993,-877.8962303,-468.0143564,105.8732404,114.6083558,12.73250885,-25.3830309,-19.36224551,-81.61469631,-56.31522644,14.48743764
